timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733320674946,78,Login [Post] HTTP Request,200,,Thread Group 1-85,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,78,0,0
1733320674970,82,Register [Post] HTTP Request,200,,Thread Group 1-86,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,82,0,2
1733320675052,74,Login [Post] HTTP Request,200,,Thread Group 1-86,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,74,0,0
1733320675072,79,Register [Post] HTTP Request,200,,Thread Group 1-87,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,79,0,1
1733320675159,78,Login [Post] HTTP Request,200,,Thread Group 1-87,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,78,0,0
1733320675171,184,Register [Post] HTTP Request,200,,Thread Group 1-88,text,true,,364,233,2,2,http://localhost:8080/api/auth/register,184,0,1
1733320675339,96,Register [Post] HTTP Request,200,,Thread Group 1-89,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,96,0,2
1733320675356,89,Login [Post] HTTP Request,200,,Thread Group 1-88,text,true,,465,230,3,3,http://localhost:8080/api/auth/login,89,0,0
1733320675371,102,Register [Post] HTTP Request,200,,Thread Group 1-90,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,102,0,2
1733320675436,91,Login [Post] HTTP Request,200,,Thread Group 1-89,text,true,,465,230,3,3,http://localhost:8080/api/auth/login,91,0,0
1733320675473,87,Login [Post] HTTP Request,200,,Thread Group 1-90,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,87,0,0
1733320675471,99,Register [Post] HTTP Request,200,,Thread Group 1-91,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,99,0,2
1733320675570,76,Login [Post] HTTP Request,200,,Thread Group 1-91,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,76,0,0
1733320675571,82,Register [Post] HTTP Request,200,,Thread Group 1-92,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,82,0,1
1733320675660,80,Login [Post] HTTP Request,200,,Thread Group 1-92,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,80,0,0
1733320675663,86,Register [Post] HTTP Request,200,,Thread Group 1-93,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,86,0,1
1733320675749,77,Login [Post] HTTP Request,200,,Thread Group 1-93,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,77,0,0
1733320675773,80,Register [Post] HTTP Request,200,,Thread Group 1-94,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,80,0,1
1733320675854,77,Login [Post] HTTP Request,200,,Thread Group 1-94,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,77,0,0
1733320675871,85,Register [Post] HTTP Request,200,,Thread Group 1-95,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,85,0,2
1733320675957,82,Login [Post] HTTP Request,200,,Thread Group 1-95,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,82,0,0
1733320675971,95,Register [Post] HTTP Request,200,,Thread Group 1-96,text,true,,364,233,2,2,http://localhost:8080/api/auth/register,95,0,1
1733320676066,79,Login [Post] HTTP Request,200,,Thread Group 1-96,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,79,0,0
1733320676064,81,Register [Post] HTTP Request,200,,Thread Group 1-97,text,true,,364,233,2,2,http://localhost:8080/api/auth/register,81,0,1
1733320676148,75,Login [Post] HTTP Request,200,,Thread Group 1-97,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,75,0,0
